Jurisdiction,Timestep,Date,Mean,Lower,Upper
United States - Arizona,96,2020-05-17 00:00:00,881.3182196279037,439.2256838089335,1860.1028791127528
United States - Arizona,97,2020-05-18 00:00:00,892.4636721210292,444.7609883739784,1883.544668465624
United States - Arizona,98,2020-05-19 00:00:00,903.7503883517879,450.3660511470678,1907.2818809879193
United States - Arizona,99,2020-05-20 00:00:00,915.1801647295496,456.04175125011915,1931.3182397252058
United States - Arizona,100,2020-05-21 00:00:00,926.7548206235523,461.78897888411336,1955.6575146423847
United States - Arizona,101,2020-05-22 00:00:00,938.4761986586016,467.6086354687113,1980.3035232149944
United States - Arizona,102,2020-05-23 00:00:00,950.3461650146213,473.5016337836576,2005.2601310280209
United States - Arizona,103,2020-05-24 00:00:00,962.3666097301069,479.4688981118963,2030.531252382163
United States - Arkansas,18,2020-02-29 00:00:00,224.37243416668267,117.30812424974485,444.99049272072864
United States - Arkansas,19,2020-03-01 00:00:00,161.56673427172797,0,428.69696905004685
United States - Arkansas,20,2020-03-02 00:00:00,83.82204680507552,0,340.808919816459
United States - Arkansas,21,2020-03-03 00:00:00,33.46622479673061,0,252.50520927605925
United States - Arkansas,22,2020-03-04 00:00:00,82.35002556979101,0,297.15999967707586
United States - Arkansas,23,2020-03-05 00:00:00,149.8279187039383,0,375.0063871251888
United States - Arkansas,24,2020-03-06 00:00:00,150.11294939687463,58.27361922480502,339.7775339374708
United States - Arkansas,25,2020-03-07 00:00:00,118.89391266421251,57.36045761660246,262.3352414818979
United States - Arkansas,26,2020-03-08 00:00:00,129.08549236584912,56.84542412330654,300.8537474854063
United States - Arkansas,27,2020-03-09 00:00:00,175.53592846897092,64.24934889877517,423.5459503794477
United States - Arkansas,28,2020-03-10 00:00:00,178.61359076666182,0,424.91749117016553
United States - Arkansas,29,2020-03-11 00:00:00,129.37052305878544,0,380.60520766458126
United States - Arkansas,30,2020-03-12 00:00:00,144.3168917363088,0,424.84766141453264
United States - Arkansas,31,2020-03-13 00:00:00,170.85537573496381,0,424.91749117016553
United States - Arkansas,32,2020-03-14 00:00:00,129.37052305878544,0,380.60520766458126
United States - Arkansas,33,2020-03-15 00:00:00,108.41730226963958,0,395.0624305159608
United States - Arkansas,34,2020-03-16 00:00:00,131.80388772872405,0,466.20338326318455
United States - Arkansas,35,2020-03-17 00:00:00,154.86773837276138,0,562.5095806877832
United States - Arkansas,36,2020-03-18 00:00:00,188.73093422641878,0,630.954845133155
United States - Arkansas,37,2020-03-19 00:00:00,244.97597897425038,0,750.0127742503776
United States - Arkansas,38,2020-03-20 00:00:00,284.70946873035325,0,679.5550678749416
United States - Arkansas,39,2020-03-21 00:00:00,255.73762006175963,115.78205939272802,572.4219325502727
United States - Arkansas,40,2020-03-22 00:00:00,250.7720366348162,75.50665396114502,574.5238667556611
United States - Arkansas,41,2020-03-23 00:00:00,250.69780039293656,63.3513170107029,630.954845133155
United States - Arkansas,42,2020-03-24 00:00:00,248.05364127194127,0,750.0127742503776
United States - Arkansas,43,2020-03-25 00:00:00,181.61701682247306,0,679.5550678749416
United States - Arkansas,44,2020-03-26 00:00:00,95.43309096324839,0,499.7974048629805
United States - Arkansas,45,2020-03-27 00:00:00,121.32727733415113,0,300.8537474854063
United States - Arkansas,46,2020-03-28 00:00:00,157.5861337356363,61.3459275039379,375.0063871251888
United States - Arkansas,47,2020-03-29 00:00:00,132.16315466354,0,339.7775339374708
United States - Arkansas,48,2020-03-30 00:00:00,108.34306602775995,0,441.2705923356008
United States - Arkansas,49,2020-03-31 00:00:00,183.0091128077326,0,574.5238667556611
United States - Arkansas,50,2020-04-01 00:00:00,227.78242223265852,0,513.9630702597141
United States - Arkansas,51,2020-04-02 00:00:00,201.52896892693985,63.3513170107029,485.05405268203845
United States - Arkansas,52,2020-04-03 00:00:00,193.84499013712147,0,562.5095806877832
United States - Arkansas,53,2020-04-04 00:00:00,232.388738724786,0,891.4799990312276
United States - Arkansas,54,2020-04-05 00:00:00,301.97726171382476,0,1125.0191613755665
United States - Arkansas,55,2020-04-06 00:00:00,305.6626895194991,0,1022.9406029058164
United States - Arkansas,56,2020-04-07 00:00:00,286.200418802679,0,882.6588976028203
United States - Arkansas,57,2020-04-08 00:00:00,438.8586732334827,0,1188.6399987083034
United States - Arkansas,58,2020-04-09 00:00:00,591.3672831781851,199.49547815306303,1500.0255485007551
United States - Arkansas,59,2020-04-10 00:00:00,625.3617730313138,227.38169649322617,1363.9208038744218
United States - Arkansas,60,2020-04-11 00:00:00,529.4275658179699,254.50576859229105,1131.438378338226
United States - Arkansas,61,2020-04-12 00:00:00,516.2814173566301,258.7975304055843,1041.6395737750902
United States - Arkansas,62,2020-04-13 00:00:00,621.7812184116007,309.6373474975485,1251.740426236791
United States - Arkansas,63,2020-04-14 00:00:00,586.5948146669389,293.38816317367605,1180.8641325129515
United States - Arkansas,64,2020-04-15 00:00:00,611.6136219647337,304.644259781532,1231.5553620111853
United States - Arkansas,65,2020-04-16 00:00:00,677.7444507855271,337.6076059580404,1364.813036922318
United States - Arkansas,66,2020-04-17 00:00:00,559.5319869865178,278.56066877924394,1126.109796148855
United States - Arkansas,67,2020-04-18 00:00:00,524.4403356688799,260.9871171787811,1055.0669289087136
United States - Arkansas,68,2020-04-19 00:00:00,465.10743562717715,231.18752546356777,938.9807872540096
United States - Arkansas,69,2020-04-20 00:00:00,482.4811345612536,239.88317967705993,969.752118091559
United States - Arkansas,70,2020-04-21 00:00:00,503.2620373605653,250.21682057742424,1016.2693108067805
United States - Arkansas,71,2020-04-22 00:00:00,464.2910770654876,230.73548266178307,937.1447906748657
United States - Arkansas,72,2020-04-23 00:00:00,461.2327273633364,229.12357812660255,930.597952187851
United States - Arkansas,73,2020-04-24 00:00:00,421.6442656819189,210.25963583018486,850.2460459813941
United States - Arkansas,74,2020-04-25 00:00:00,355.17616472551794,176.9669497518173,715.6173780182571
United States - Arkansas,75,2020-04-26 00:00:00,318.33864543380764,158.4223682727034,640.6950093966701
United States - Arkansas,76,2020-04-27 00:00:00,324.43647020909503,161.5480949999121,653.2667502593658
United States - Arkansas,77,2020-04-28 00:00:00,330.69636071780144,164.73549336907217,666.1559234458684
United States - Arkansas,78,2020-04-29 00:00:00,337.1050171497742,167.98578018246857,679.2994043640356
United States - Arkansas,79,2020-04-30 00:00:00,343.60297188764713,171.30019625030354,692.7022105911412
United States - Arkansas,80,2020-05-01 00:00:00,350.2386606405222,174.680006864384,706.3694587029413
United States - Arkansas,81,2020-05-02 00:00:00,357.00807348169957,178.12650228114927,720.3063662269572
United States - Arkansas,82,2020-05-03 00:00:00,364.0232815199795,181.64099821423636,734.5182536342843
United States - Arkansas,83,2020-05-04 00:00:00,371.18727208302926,185.22483633675446,749.0105463707208
United States - Arkansas,84,2020-05-05 00:00:00,378.51452162274944,188.87938479347346,763.7887769279284
United States - Arkansas,85,2020-05-06 00:00:00,385.9339854513333,192.60603872312112,778.8585869554925
United States - Arkansas,86,2020-05-07 00:00:00,393.44253302533093,196.4062207909877,790.5194913988494
United States - Arkansas,87,2020-05-08 00:00:00,401.15778981439047,200.28138173202166,806.1167074333397
United States - Arkansas,88,2020-05-09 00:00:00,408.9988891024278,204.23300090466623,822.0216617977211
United States - Arkansas,89,2020-05-10 00:00:00,417.0271479759197,208.26258685560282,838.2404262729685
United States - Arkansas,90,2020-05-11 00:00:00,425.15208467404705,212.37167789564978,854.7791924383498
United States - Arkansas,91,2020-05-12 00:00:00,433.25460616970065,216.56184268701313,871.6442740350866
United States - Arkansas,92,2020-05-13 00:00:00,441.63574861791375,220.8346808421351,888.8421093766241
United States - Arkansas,93,2020-05-14 00:00:00,450.23752453181027,225.19182353435085,906.379263806517
United States - Arkansas,94,2020-05-15 00:00:00,459.0432881847578,229.63493412059628,924.2624322047482
United States - Arkansas,95,2020-05-16 00:00:00,468.0037910371903,234.16570877639472,942.4984415435607
United States - Arkansas,96,2020-05-17 00:00:00,477.1314053630629,237.80189123452408,961.0942534936426
United States - Arkansas,97,2020-05-18 00:00:00,486.4029536579209,239.5475466258365,980.0569670817988
United States - Arkansas,98,2020-05-19 00:00:00,495.8529845864662,244.27390046771757,999.3938214010202
United States - Arkansas,99,2020-05-20 00:00:00,505.52146134818184,249.0158667564795,1019.1121983740481
United States - Arkansas,100,2020-05-21 00:00:00,515.4587101598662,253.89789348602608,1039.2196255714452
United States - Arkansas,101,2020-05-22 00:00:00,525.5816160179104,258.9073845086922,1059.7237790852816
United States - Arkansas,102,2020-05-23 00:00:00,535.9249474819206,264.01571447783806,1080.6324864595078
United States - Arkansas,103,2020-05-24 00:00:00,546.4517281264065,269.2248335191977,1101.9537296781564
United States - California,4,2020-02-15 00:00:00,105.01928426673263,56.75135551361484,192.76562658983485
United States - California,5,2020-02-16 00:00:00,135.9863375898682,55.70640258101808,295.5346777182636
United States - California,6,2020-02-17 00:00:00,142.8220657638561,0,381.45416048466745
United States - California,7,2020-02-18 00:00:00,88.40687725572494,0,354.17612793191006
United States - California,8,2020-02-19 00:00:00,14.924683138907342,0,209.7134797080886
United States - California,9,2020-02-20 00:00:00,30.45559243735246,0,271.41035803563824
United States - California,10,2020-02-21 00:00:00,122.66502368883914,0,386.7102788867212
United States - California,11,2020-02-22 00:00:00,249.2929480311391,0,678.5258950890955
United States - California,12,2020-02-23 00:00:00,387.30398182860023,123.39465288656464,950.5964363398037
United States - California,13,2020-02-24 00:00:00,432.16047729491135,138.6520658427632,982.0439502357855
United States - California,14,2020-02-25 00:00:00,382.77698778335497,122.84441539538852,892.4294598069075
United States - California,15,2020-02-26 00:00:00,402.6499919372222,74.06315858368347,1140.7157236077644
United States - California,16,2020-02-27 00:00:00,380.0019869168456,61.42220769769426,1114.4645068760897
United States - California,17,2020-02-28 00:00:00,452.8200613566604,63.6178146379029,1260.6895172567897
United States - California,18,2020-02-29 00:00:00,792.2718798222604,84.63178420210478,1785.9364224142123
United States - California,19,2020-03-01 00:00:00,1137.1309335988092,421.17172732809513,2332.873211444821
United States - California,20,2020-03-02 00:00:00,1447.5714942845448,635.6927678403033,2923.3072054327477
United States - California,21,2020-03-03 00:00:00,1624.8065757657093,764.8586482280607,3319.2177698996397
United States - California,22,2020-03-04 00:00:00,1602.4974516654584,771.1270380905621,3220.936253078196
United States - California,23,2020-03-05 00:00:00,1596.4015441453826,773.4826780924232,3152.749839166512
United States - California,24,2020-03-06 00:00:00,1725.0442614643516,793.5351758150266,3564.7502442704276
United States - California,25,2020-03-07 00:00:00,2111.463456585769,877.5999125919253,4406.299309006152
United States - California,26,2020-03-08 00:00:00,2635.6126981019875,1103.444472717605,5357.809267242636
United States - California,27,2020-03-09 00:00:00,3049.5294050903426,1393.2160912532718,6290.03597076349
United States - California,28,2020-03-10 00:00:00,3462.996593605024,1554.0562320866788,7445.31488672411
United States - California,29,2020-03-11 00:00:00,3382.733757831385,1460.56773831108,7430.876233566887
United States - California,30,2020-03-12 00:00:00,3388.735704893093,1423.6191472441146,8032.615037530363
United States - California,31,2020-03-13 00:00:00,4380.285351527001,1508.9346789948113,10878.371160369643
United States - California,32,2020-03-14 00:00:00,4834.156303806842,1740.1908206449614,11070.30774972675
United States - California,33,2020-03-15 00:00:00,5092.187097893363,2030.3992195786223,10681.283393450669
United States - California,34,2020-03-16 00:00:00,5994.111957202536,2550.2130527934196,12277.066641333406
United States - California,35,2020-03-17 00:00:00,5790.809753918932,2594.9887624596704,12125.983203953021
United States - California,36,2020-03-18 00:00:00,4571.136273185419,1538.5226755532663,10303.031074011831
United States - California,37,2020-03-19 00:00:00,3460.472874798474,1289.8663616515794,7848.789390921685
United States - California,38,2020-03-20 00:00:00,3927.5756286233427,1335.9741073959608,10255.250914249918
United States - California,39,2020-03-21 00:00:00,5832.532971206258,1767.6856072282644,13644.058743514466
United States - California,40,2020-03-22 00:00:00,7123.327093393656,2686.8909458689013,15269.418899129905
United States - California,41,2020-03-23 00:00:00,8446.85046201281,3360.5805145219815,18077.169165324696
United States - California,42,2020-03-24 00:00:00,9818.929206376793,4073.7764538000747,20117.75547213254
United States - California,43,2020-03-25 00:00:00,9882.280455109074,4804.714621948887,19968.778784832088
United States - California,44,2020-03-26 00:00:00,9306.852655504123,2740.3368675962884,19960.950315383725
United States - California,45,2020-03-27 00:00:00,7209.90195161768,2243.754034017163,18740.44432892407
United States - California,46,2020-03-28 00:00:00,5347.105826349972,2282.5912212448634,12586.914824058467
United States - California,47,2020-03-29 00:00:00,6963.407959603663,2677.890407318265,18863.019883476856
United States - California,48,2020-03-30 00:00:00,10779.18031086257,3415.113857873211,26426.58093024654
United States - California,49,2020-03-31 00:00:00,12554.772916981474,4569.117010488791,27307.532511145248
United States - California,50,2020-04-01 00:00:00,10662.864594520648,4673.792691024696,23264.285613157783
United States - California,51,2020-04-02 00:00:00,8080.663152397638,2646.5415685835524,18390.259797850355
United States - California,52,2020-04-03 00:00:00,5890.871029780423,2211.1994771169934,13682.620542944882
United States - California,53,2020-04-04 00:00:00,5748.458191453353,2263.4020184922165,12740.009349843465
United States - California,54,2020-04-05 00:00:00,7621.726878149291,2884.143377268373,16435.18685268565
United States - California,55,2020-04-06 00:00:00,8918.05857131546,4068.6538656204175,18664.03571941486
United States - California,56,2020-04-07 00:00:00,9318.56646550311,4553.895899017143,18375.552119115433
United States - California,57,2020-04-08 00:00:00,9254.303755615863,3847.610109972777,18940.772027159
United States - California,58,2020-04-09 00:00:00,7517.019786163932,2541.1877500967526,17284.875837357155
United States - California,59,2020-04-10 00:00:00,5551.787153881611,2211.1994771169934,12702.921432245457
United States - California,60,2020-04-11 00:00:00,5879.978510088802,2282.658462694176,12631.59863082072
United States - California,61,2020-04-12 00:00:00,6337.997396792215,2736.1882705161615,13020.897639561352
United States - California,62,2020-04-13 00:00:00,5774.62139849621,2804.07014004152,11630.128276672693
United States - California,63,2020-04-14 00:00:00,5466.805105869509,2653.593723040194,11006.014062356488
United States - California,64,2020-04-15 00:00:00,5441.195609509401,2642.117149850445,10958.41396260588
United States - California,65,2020-04-16 00:00:00,5260.1622260373215,2554.383967171464,10594.532847755538
United States - California,66,2020-04-17 00:00:00,4927.380564295109,2392.079160035341,9921.35934187249
United States - California,67,2020-04-18 00:00:00,4479.828966213223,2173.3694911220837,9014.241695816654
United States - California,68,2020-04-19 00:00:00,4004.367620840114,1939.1380780391637,8156.112779565959
United States - California,69,2020-04-20 00:00:00,3667.8116170055914,1773.7211184858702,7464.238383307342
United States - California,70,2020-04-21 00:00:00,3713.669361954375,1796.0742889997994,7558.30581679489
United States - California,71,2020-04-22 00:00:00,3758.9126394101872,1818.7091634562441,7653.558727164103
United States - California,72,2020-04-23 00:00:00,3804.5411893397786,1841.6292920053625,7740.40180209153
United States - California,73,2020-04-24 00:00:00,3850.946139277593,1864.8382695377193,7743.370601970074
United States - California,74,2020-04-25 00:00:00,3896.569008707961,1888.3397362482524,7832.055642581155
United States - California,75,2020-04-26 00:00:00,3942.353612816239,1912.1373782071119,7930.758461997635
United States - California,76,2020-04-27 00:00:00,3989.6012076840943,1936.234927937801,8030.705175355292
United States - California,77,2020-04-28 00:00:00,4036.0818065973026,1960.6361650027072,8131.911458722412
United States - California,78,2020-04-29 00:00:00,4084.8537101936813,1985.344916595798,8234.393185723677
United States - California,79,2020-04-30 00:00:00,4133.88188704396,2010.3650581429035,8290.517482887586
United States - California,80,2020-05-01 00:00:00,4183.710290153308,2035.7005139096307,8394.998028905948
United States - California,81,2020-05-02 00:00:00,4234.307866370774,2061.355257616751,8500.795282176658
United States - California,82,2020-05-03 00:00:00,4285.0375958435225,2077.6879511550396,8607.925836391816
United States - California,83,2020-05-04 00:00:00,4337.611259983392,2103.8718379920697,8716.406494363733
United States - California,84,2020-05-05 00:00:00,4390.974385667114,2130.3857050503766,8826.254270660931
United States - California,85,2020-05-06 00:00:00,4445.500118864982,2157.2337108778484,8937.486394276775
United States - California,86,2020-05-07 00:00:00,4501.440878783925,2184.420066430061,9050.120311331073
United States - California,87,2020-05-08 00:00:00,4557.716709738669,2211.949035730861,9164.173687807388
United States - California,88,2020-05-09 00:00:00,4615.350110703031,2239.824936541022,9279.664412323082
United States - California,89,2020-05-10 00:00:00,4673.210540634061,2268.0521410355695,9396.610598935462
United States - California,90,2020-05-11 00:00:00,4732.051719074017,2271.8424157090044,9515.030589982374
United States - California,91,2020-05-12 00:00:00,4792.491154804837,2325.578225972271,9634.942958959837
United States - California,92,2020-05-13 00:00:00,4852.385699745601,2354.886129050648,9756.366513434697
United States - California,93,2020-05-14 00:00:00,4914.257394584728,2384.563382500991,9879.320297994247
United States - California,94,2020-05-15 00:00:00,4976.315457725196,2414.6146410301653,10003.823597233963
United States - California,95,2020-05-16 00:00:00,5039.158990441453,2445.0446180055947,10129.895938781727
United States - California,96,2020-05-17 00:00:00,5102.797963844545,2475.8580861944934,10257.55709636049
United States - California,97,2020-05-18 00:00:00,5167.242476168848,2507.0598785124507,10386.827092890115
United States - California,98,2020-05-19 00:00:00,5232.502754403281,2538.654888781491,10517.726203627575
United States - California,99,2020-05-20 00:00:00,5298.589155943654,2570.6480724976504,10650.274959346852
United States - California,100,2020-05-21 00:00:00,5365.512170266433,2586.740353515162,10784.494149559656
United States - California,101,2020-05-22 00:00:00,5433.282420624203,2607.498733761617,10920.404825775335
United States - California,102,2020-05-23 00:00:00,5501.910665763099,2640.254016987827,11058.02830480346
United States - California,103,2020-05-24 00:00:00,5571.407801662528,2673.527595131931,11197.386172096605
United States - Colorado,7,2020-02-18 00:00:00,108.57042712387214,52.931284987760634,220.0058795890114
United States - Colorado,8,2020-02-19 00:00:00,80.95422439324487,0,206.1991877389817
United States - Colorado,9,2020-02-20 00:00:00,61.510236324443255,0,198.71647477649637
United States - Colorado,10,2020-02-21 00:00:00,54.55346045021256,0,193.93472956944524
United States - Colorado,11,2020-02-22 00:00:00,57.51207096335445,0,197.20143687911437
United States - Colorado,12,2020-02-23 00:00:00,54.55346045021256,0,193.93472956944524
United States - Colorado,13,2020-02-24 00:00:00,75.42619143879335,0,287.4644581447077
United States - Colorado,14,2020-02-25 00:00:00,102.2354986178338,0,387.8694591388905
United States - Colorado,15,2020-02-26 00:00:00,115.0241419267089,0,394.40287375822874
United States - Colorado,16,2020-02-27 00:00:00,109.10692090042512,0,387.8694591388905
United States - Colorado,17,2020-02-28 00:00:00,97.11002145126999,0,375.5981499485928
United States - Colorado,18,2020-02-29 00:00:00,79.3390032082428,0,256.49815195240734
United States - Colorado,19,2020-03-01 00:00:00,230.592952459048,0,1141.5157895570158
United States - Colorado,20,2020-03-02 00:00:00,481.6680395377934,61.66585359271767,1551.477836555562
United States - Colorado,21,2020-03-03 00:00:00,610.0141044922906,94.48208222813551,1577.611495032915
United States - Colorado,22,2020-03-04 00:00:00,626.8780169672027,190.0923393206178,1551.477836555562
United States - Colorado,23,2020-03-05 00:00:00,814.7519510286057,231.71134999210707,2299.7156651576615
United States - Colorado,24,2020-03-06 00:00:00,976.2757908943325,0,3102.955673111124
